,id,gp,sn,image,desc,font.color,font.size,shape,title,label,group
361,17685009,3,mattwarman,https://pbs.twimg.com/profile_images/758436396663267328/zLxZv6ha_normal.jpg,"Minister for Digital Infrastructure. Member of Parliament for Boston & Skegness. Former Technology Editor, Daily Telegraph. Conservative.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/mattwarman>mattwarman</a><br>Bio: Minister for Digital Infrastructure. Member of Parliament for Boston & Skegness. Former Technology Editor, Daily Telegraph. Conservative.</p>",mattwarman,Journalism
362,40713876,3,jamesrbuk,https://pbs.twimg.com/profile_images/1352815294742458368/Pp9bc4Di_normal.jpg,Global Editor @TBIJ. Author (see pinned tweet). Columnist @TheNewEuropean. Trustee @EJNetwork and @TheMediaSociety. Other stuff. Personal account. 🏳️‍🌈,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/jamesrbuk>jamesrbuk</a><br>Bio: Global Editor @TBIJ. Author (see pinned tweet). Columnist @TheNewEuropean. Trustee @EJNetwork and @TheMediaSociety. Other stuff. Personal account. 🏳️‍🌈</p>,jamesrbuk,Journalism
363,21862223,3,JonnElledge,https://pbs.twimg.com/profile_images/1376984509791502338/DDLLQHG6_normal.jpg,"I write books and columns and a newsletter but, let's be honest, I mainly write tweets. @newstatesman / @bigissue / @onlondon / @headlinepg / elsewhere",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/JonnElledge>JonnElledge</a><br>Bio: I write books and columns and a newsletter but, let's be honest, I mainly write tweets. @newstatesman / @bigissue / @onlondon / @headlinepg / elsewhere</p>",JonnElledge,Journalism
364,26985345,3,paulwaugh,https://pbs.twimg.com/profile_images/693013570339102720/HzMKA4lC_normal.jpg,"Executive Editor, Politics, HuffPost UK. News, insight and analysis from the House of Commons. 
Presenter, BBC Radio 4's The Week In Westminster.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/paulwaugh>paulwaugh</a><br>Bio: Executive Editor, Politics, HuffPost UK. News, insight and analysis from the House of Commons. 
Presenter, BBC Radio 4's The Week In Westminster.</p>",paulwaugh,Journalism
365,17539313,3,benjamincohen,https://pbs.twimg.com/profile_images/1137007407278616576/KYqVpxtn_normal.png,"CEO @PinkNews. Team: news@pink.news sales@pink.news Trustee: @HI_UK Hubbie: @DrAnthonyJames Was: @channel4news. Non-partisan, #TransAlly (He/Him) Live with #MS",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/benjamincohen>benjamincohen</a><br>Bio: CEO @PinkNews. Team: news@pink.news sales@pink.news Trustee: @HI_UK Hubbie: @DrAnthonyJames Was: @channel4news. Non-partisan, #TransAlly (He/Him) Live with #MS</p>",benjamincohen,Journalism
366,1068134313395453955,4,ed_teather,https://pbs.twimg.com/profile_images/1314121324630028293/V0Gd3SZW_normal.jpg,Director for Data Governance & International Partnerships at @GPAI_PMIA’s Montréal Centre of Expertise | previously UK Office for AI/BBC/UNHCR,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/ed_teather>ed_teather</a><br>Bio: Director for Data Governance & International Partnerships at @GPAI_PMIA’s Montréal Centre of Expertise | previously UK Office for AI/BBC/UNHCR</p>,ed_teather,Data Ethics
367,1262481151953907712,4,womeninloop_io,https://pbs.twimg.com/profile_images/1262481432129294338/Qt3euLX4_normal.jpg,Advocating for epistemic justice in AI & ML through intersectional feminist datasets. #DataFeminism #EthicalAI,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/womeninloop_io>womeninloop_io</a><br>Bio: Advocating for epistemic justice in AI & ML through intersectional feminist datasets. #DataFeminism #EthicalAI</p>,womeninloop_io,Data Ethics
368,24384653,4,JonathanBoys,https://pbs.twimg.com/profile_images/1319355910612017152/-nSmxv2x_normal.jpg,Labour Market Economist @cipd,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/JonathanBoys>JonathanBoys</a><br>Bio: Labour Market Economist @cipd</p>,JonathanBoys,Data Ethics
369,1514386873,4,CjColclough,https://pbs.twimg.com/profile_images/1370291182518042624/kh6GTrSj_normal.jpg,"Expert Future of Work(ers) & Politics of Tech. Workers' Voice. Affiliate FAOS, DK. Steering Committee GPAI | Global keynote speaker | Founder https://t.co/RrxJjPFIr0",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/CjColclough>CjColclough</a><br>Bio: Expert Future of Work(ers) & Politics of Tech. Workers' Voice. Affiliate FAOS, DK. Steering Committee GPAI | Global keynote speaker | Founder https://t.co/RrxJjPFIr0</p>",CjColclough,Data Ethics
370,95415894,3,DharshiniDavid,https://pbs.twimg.com/profile_images/1025339319471562753/aRBOeX1C_normal.jpg,"Economist & broadcaster, covers Trade and other numbers stuff for BBC. Author of ""The Almighty Dollar"". Enquiries: Mary Greenham (info@newspresenters.co.uk)",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/DharshiniDavid>DharshiniDavid</a><br>Bio: Economist & broadcaster, covers Trade and other numbers stuff for BBC. Author of ""The Almighty Dollar"". Enquiries: Mary Greenham (info@newspresenters.co.uk)</p>",DharshiniDavid,Journalism
