,id,gp,sn,image,desc,font.color,font.size,shape,title,label,group
135,2902364734,7,French_Gov,https://pbs.twimg.com/profile_images/1232307552223924225/73QbNZwB_normal.jpg,French government's official twitter account for English speakers,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/French_Gov>French_Gov</a><br>Bio: French government's official twitter account for English speakers</p>,French_Gov,France Issue
136,2617471956,7,COP21,https://pbs.twimg.com/profile_images/671610180048654336/zdxe1eeN_normal.jpg,"Conférence des Nations unies sur les changements climatiques à Paris, 
30 novembre - 12 décembre 2015. 

Compte officiel.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/COP21>COP21</a><br>Bio: Conférence des Nations unies sur les changements climatiques à Paris, 
30 novembre - 12 décembre 2015. 

Compte officiel.</p>",COP21,France Issue
137,29701712,7,francediplo,https://pbs.twimg.com/profile_images/1357781476260147207/TtJ8uGoH_normal.jpg,Ministère de l'Europe🇪🇺 et des Affaires étrangères du @gouvernementfr | @francediplo_EN @francediplo_AR @francediplo_ES @francediplo_DE @francediplo_RU,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/francediplo>francediplo</a><br>Bio: Ministère de l'Europe🇪🇺 et des Affaires étrangères du @gouvernementfr | @francediplo_EN @francediplo_AR @francediplo_ES @francediplo_DE @francediplo_RU</p>,francediplo,France Issue
138,104227735,5,franceonu,https://pbs.twimg.com/profile_images/1336806314060746755/mosbJzbL_normal.jpg,Mission permanente de la France auprès de l'ONU / French Mission to the United Nations | Follow Ambassador @NdeRiviere 🇫🇷🇺🇳,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/franceonu>franceonu</a><br>Bio: Mission permanente de la France auprès de l'ONU / French Mission to the United Nations | Follow Ambassador @NdeRiviere 🇫🇷🇺🇳</p>,franceonu,World Bank
139,154298451,15,jpga63,https://pbs.twimg.com/profile_images/1253510852726132741/EJjk2tM6_normal.jpg,"Network Director, Global Initiative for Fiscal Transparency GIFT @FiscalTrans to advance transparency, participation & citizen empowerment #FiscalTransparency",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/jpga63>jpga63</a><br>Bio: Network Director, Global Initiative for Fiscal Transparency GIFT @FiscalTrans to advance transparency, participation & citizen empowerment #FiscalTransparency</p>",jpga63,Central America Issue
140,115444967,15,JaimeCerdio,https://pbs.twimg.com/profile_images/1323434047100669952/SyMgkN8M_normal.jpg,Economía @IPN_MX Políticas @TecdeMonterrey | Funcionario @INAImexico #Guitarrista | #MéxicoTransparente #MéxicoSinCorrupción | #CDMX #Chiapas | ig: cerdiojaime,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/JaimeCerdio>JaimeCerdio</a><br>Bio: Economía @IPN_MX Políticas @TecdeMonterrey | Funcionario @INAImexico #Guitarrista | #MéxicoTransparente #MéxicoSinCorrupción | #CDMX #Chiapas | ig: cerdiojaime</p>,JaimeCerdio,Central America Issue
141,282827560,0,ClaireCSchouten,https://pbs.twimg.com/profile_images/519385820625510400/yQsjRpZf_normal.png,"Development practitioner & advocate of openness, citizen engagement & feedback, collective learning & action. Tweets are my own.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ClaireCSchouten>ClaireCSchouten</a><br>Bio: Development practitioner & advocate of openness, citizen engagement & feedback, collective learning & action. Tweets are my own.</p>",ClaireCSchouten,Aid Transparency
142,325544620,15,AndreaBque,https://pbs.twimg.com/profile_images/1302703369031737349/jyiNJsTP_normal.jpg,🇲🇽 | PM @opi_analytics | Ex @Policy @TwitterDC | MPM @Georgetown | Ex @DatosGobMX,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/AndreaBque>AndreaBque</a><br>Bio: 🇲🇽 | PM @opi_analytics | Ex @Policy @TwitterDC | MPM @Georgetown | Ex @DatosGobMX</p>,AndreaBque,Central America Issue
143,419144259,15,IntegridadMx,https://pbs.twimg.com/profile_images/1212434255520813058/KJ7hSvEG_normal.jpg,"Transparencia Internacional en 🇲🇽/ Impulsamos gobiernos y sociedades abiertas, sin corrupción ni impunidad. En Instagram: transparencia_mexicana",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/IntegridadMx>IntegridadMx</a><br>Bio: Transparencia Internacional en 🇲🇽/ Impulsamos gobiernos y sociedades abiertas, sin corrupción ni impunidad. En Instagram: transparencia_mexicana</p>",IntegridadMx,Central America Issue
144,492590266,0,FiscalTrans,https://pbs.twimg.com/profile_images/1171456818465275905/tyr841cB_normal.jpg,"GIFT facilitates dialogues among governments, csos, international financial institutions & other stakeholders to increase fiscal openness & public participation",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/FiscalTrans>FiscalTrans</a><br>Bio: GIFT facilitates dialogues among governments, csos, international financial institutions & other stakeholders to increase fiscal openness & public participation</p>",FiscalTrans,Aid Transparency
145,539992798,15,TPresupuestaria,https://pbs.twimg.com/profile_images/1357025435813621763/imdxTtJN_normal.jpg,Observatorio del gasto implementado por @Hacienda_mexico para dar a conocer el ejercicio y desempeño de los recursos públicos federales. Acércate a #TuDinero.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/TPresupuestaria>TPresupuestaria</a><br>Bio: Observatorio del gasto implementado por @Hacienda_mexico para dar a conocer el ejercicio y desempeño de los recursos públicos federales. Acércate a #TuDinero.</p>,TPresupuestaria,Central America Issue
146,339388611,15,maggie_nieto,https://pbs.twimg.com/profile_images/1713821253/331973706_normal.jpg,,blue,30,circularImage,,maggie_nieto,Central America Issue
147,113117134,15,alonso_cerdan,https://pbs.twimg.com/profile_images/845021002555805696/qCpGU1Tc_normal.jpg,"I support  open government champions in 78 @opengovpart countries, focusing on universal guidance and work in the Americas region. Opinions my own.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/alonso_cerdan>alonso_cerdan</a><br>Bio: I support  open government champions in 78 @opengovpart countries, focusing on universal guidance and work in the Americas region. Opinions my own.</p>",alonso_cerdan,Central America Issue
148,225045155,15,joelsas,https://pbs.twimg.com/profile_images/1346082494387548160/0syzHKI9_normal.jpg,"Padre, esposo, ciudadano. Orgulloso nayarita que lucha por construir un México justo.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/joelsas>joelsas</a><br>Bio: Padre, esposo, ciudadano. Orgulloso nayarita que lucha por construir un México justo.</p>",joelsas,Central America Issue
149,35817651,15,ernestovelasco,https://pbs.twimg.com/profile_images/1349074865668681729/43J-pDEb_normal.jpg,Dr. Gobierno y Administración Pública. Gobierno Abierto y OSC / Open Government and Public Management. #AnimaldelaGestión #PublicManagementGeek RT ≠ support,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/ernestovelasco>ernestovelasco</a><br>Bio: Dr. Gobierno y Administración Pública. Gobierno Abierto y OSC / Open Government and Public Management. #AnimaldelaGestión #PublicManagementGeek RT ≠ support</p>,ernestovelasco,Central America Issue
150,148517477,15,haydeepg,https://pbs.twimg.com/profile_images/1109603111084216320/oPMDvtR1_normal.jpg,"Feminista, aprendiz de budismo tibetano, defensora de ddhh, directora de @FundarMexico",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/haydeepg>haydeepg</a><br>Bio: Feminista, aprendiz de budismo tibetano, defensora de ddhh, directora de @FundarMexico</p>",haydeepg,Central America Issue
151,256844667,15,JEPardinas,https://pbs.twimg.com/profile_images/910686276654850048/QJNDb8Qr_normal.jpg,Director General Editorial en @Reforma,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/JEPardinas>JEPardinas</a><br>Bio: Director General Editorial en @Reforma</p>,JEPardinas,Central America Issue
152,3399366412,2,rafacamu,https://pbs.twimg.com/profile_images/1118782395996614656/TlR6ow9Z_normal.png,Politólogo. Gobierno Abierto. Content curator en #TransparenciaEnEspaña | Gestor de Proyectos y Comunicación en @novagob | Premio Novagob 2017 y #PremisGO 2019,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/rafacamu>rafacamu</a><br>Bio: Politólogo. Gobierno Abierto. Content curator en #TransparenciaEnEspaña | Gestor de Proyectos y Comunicación en @novagob | Premio Novagob 2017 y #PremisGO 2019</p>,rafacamu,South America Issue
153,724646242442186756,2,TISpain,https://pbs.twimg.com/profile_images/818407525179592704/id5SWDtg_normal.jpg,"Cuenta oficial de Transparency International España, capítulo de @anticorruption
Los comunicados oficiales de TI-España solo se publican en esta cuenta",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/TISpain>TISpain</a><br>Bio: Cuenta oficial de Transparency International España, capítulo de @anticorruption
Los comunicados oficiales de TI-España solo se publican en esta cuenta</p>",TISpain,South America Issue
154,180565776,2,jicriado,https://pbs.twimg.com/profile_images/1180370043605008384/IWbq_8eB_normal.jpg,Prof. @UAM_Madrid • Dir. @IT_GesPub • Board @DGSociety • Research fellow @CTGUAlbany • I learn/teach public sector management #innovation #AI #socialmedia #ogov,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/jicriado>jicriado</a><br>Bio: Prof. @UAM_Madrid • Dir. @IT_GesPub • Board @DGSociety • Research fellow @CTGUAlbany • I learn/teach public sector management #innovation #AI #socialmedia #ogov</p>,jicriado,South America Issue
155,3301628086,2,ObserTran,https://pbs.twimg.com/profile_images/908563356839141382/te8920Tf_normal.jpg,Observatorio de la Transparencia. Plataforma Profesional y Académica de la Transparencia,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/ObserTran>ObserTran</a><br>Bio: Observatorio de la Transparencia. Plataforma Profesional y Académica de la Transparencia</p>,ObserTran,South America Issue
156,6129672,2,alorza,https://pbs.twimg.com/profile_images/868416428160012288/CNDFrr1k_normal.jpg,"#change #oGov #opendata #iPublica #rumba Lord, don't let me be misunderstood. Loquendum ut multis, sed credendum ut paucis.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/alorza>alorza</a><br>Bio: #change #oGov #opendata #iPublica #rumba Lord, don't let me be misunderstood. Loquendum ut multis, sed credendum ut paucis.</p>",alorza,South America Issue
157,96354656,22,StateDRL,https://pbs.twimg.com/profile_images/889883486043197440/ffyUxDYm_normal.jpg,"Promoting #Democracy, protecting #HumanRights, and advancing #LaborRights globally at @StateDept. RT/Following ≠ Endorsement",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/StateDRL>StateDRL</a><br>Bio: Promoting #Democracy, protecting #HumanRights, and advancing #LaborRights globally at @StateDept. RT/Following ≠ Endorsement</p>",StateDRL,US Aid
158,55446683,22,AprilGascon,https://pbs.twimg.com/profile_images/1125239792/sweater_normal.jpg,"Practitioner of positive thinking, 
@Marist & @suPD alumna, comms pro enthralled with diplomacy.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/AprilGascon>AprilGascon</a><br>Bio: Practitioner of positive thinking, 
@Marist & @suPD alumna, comms pro enthralled with diplomacy.</p>",AprilGascon,US Aid
159,58242325,22,FVAP,https://pbs.twimg.com/profile_images/687308767675940864/fNXri3Zr_normal.jpg,@DeptofDefense Federal Voting Assistance Program (FVAP) works to ensure Americans can vote — wherever they are. Retweet ≠ endorsement.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/FVAP>FVAP</a><br>Bio: @DeptofDefense Federal Voting Assistance Program (FVAP) works to ensure Americans can vote — wherever they are. Retweet ≠ endorsement.</p>,FVAP,US Aid
160,1615463502,22,AmbPower44,https://pbs.twimg.com/profile_images/620632341497683968/CkFXABqQ_normal.jpg,"This account has been archived. You can now follow former USUN Ambassador Power at @SamanthaJPower. For U.S. Mission to the @UN updates, follow @USUN.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/AmbPower44>AmbPower44</a><br>Bio: This account has been archived. You can now follow former USUN Ambassador Power at @SamanthaJPower. For U.S. Mission to the @UN updates, follow @USUN.</p>",AmbPower44,US Aid
161,97190495,22,WHAAsstSecty,https://pbs.twimg.com/profile_images/1354553096119189504/djJTVMuw_normal.jpg,Acting Assistant Secretary for U.S. Department of State's Bureau of Western Hemisphere Affairs. Tweets directly from me signed -JC.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/WHAAsstSecty>WHAAsstSecty</a><br>Bio: Acting Assistant Secretary for U.S. Department of State's Bureau of Western Hemisphere Affairs. Tweets directly from me signed -JC.</p>,WHAAsstSecty,US Aid
162,537204717,22,USEmbassyBurma,https://pbs.twimg.com/profile_images/1233570461029556229/L1yqPkNF_normal.jpg,"Welcome to the Twitter page of the Embassy of the United States of America in Rangoon, Burma. Follow us to learn more about our programs, activities and more.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/USEmbassyBurma>USEmbassyBurma</a><br>Bio: Welcome to the Twitter page of the Embassy of the United States of America in Rangoon, Burma. Follow us to learn more about our programs, activities and more.</p>",USEmbassyBurma,US Aid
163,91046596,22,USEmbSL,https://pbs.twimg.com/profile_images/1252759867493883904/KuXrQFRX_normal.jpg,Official Twitter account of the U.S. Embassy for Sri Lanka and Maldives. Follow @USAmbSLM for updates from our Ambassador. Retweets ≠ endorsement.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/USEmbSL>USEmbSL</a><br>Bio: Official Twitter account of the U.S. Embassy for Sri Lanka and Maldives. Follow @USAmbSLM for updates from our Ambassador. Retweets ≠ endorsement.</p>,USEmbSL,US Aid
164,15007149,22,JohnKerry,https://pbs.twimg.com/profile_images/1205176184906092545/fI6BP6PK_normal.jpg,"Teresa's husband, 28 years representing Massachusetts in the U.S. Senate, 68th U.S. Secretary of State, now fighting the climate crisis.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/JohnKerry>JohnKerry</a><br>Bio: Teresa's husband, 28 years representing Massachusetts in the U.S. Senate, 68th U.S. Secretary of State, now fighting the climate crisis.</p>",JohnKerry,US Aid
165,87951215,22,UnderSecJ,https://pbs.twimg.com/profile_images/1220349788266385413/VU7szAFq_normal.jpg,"@StateDept Office of the Under Secretary for Civilian Security, Democracy and Human Rights",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/UnderSecJ>UnderSecJ</a><br>Bio: @StateDept Office of the Under Secretary for Civilian Security, Democracy and Human Rights</p>",UnderSecJ,US Aid
166,128594349,22,EngageState,https://pbs.twimg.com/profile_images/790704427/Seal_normal.jpg,The Office of Public Liaison seeks to coordinate opportunities for dialogue between the @StateDept & the American public.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/EngageState>EngageState</a><br>Bio: The Office of Public Liaison seeks to coordinate opportunities for dialogue between the @StateDept & the American public.</p>,EngageState,US Aid
167,493242776,22,ADSTnews,https://pbs.twimg.com/profile_images/1158728642064801792/q_Z3EJlL_normal.jpg,"Capturing, preserving, and sharing the experiences of America's diplomats.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ADSTnews>ADSTnews</a><br>Bio: Capturing, preserving, and sharing the experiences of America's diplomats.</p>",ADSTnews,US Aid
168,249677516,22,USUN,https://pbs.twimg.com/profile_images/1230137009529856002/01ldhmlz_normal.jpg,Helping keep Americans safe and the U.S. prosperous through our work at the United Nations and with UN member states. Additional updates: @USAmbUN and @USUNSpox,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/USUN>USUN</a><br>Bio: Helping keep Americans safe and the U.S. prosperous through our work at the United Nations and with UN member states. Additional updates: @USAmbUN and @USUNSpox</p>,USUN,US Aid
169,22712651,0,FelipeEstefan,https://pbs.twimg.com/profile_images/1283433940091637761/EARa70cp_normal.jpg,Colombian in DC / Funding films & fighting for Latin American democracy at @LuminateGroup / Formerly: @WorldBank @CNN / 🏳️‍🌈🇨🇴🎬,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/FelipeEstefan>FelipeEstefan</a><br>Bio: Colombian in DC / Funding films & fighting for Latin American democracy at @LuminateGroup / Formerly: @WorldBank @CNN / 🏳️‍🌈🇨🇴🎬</p>,FelipeEstefan,Aid Transparency
170,196131308,0,Integrilicious,https://pbs.twimg.com/profile_images/1237354417034334208/4q_XDOko_normal.jpg,VP & Managing Director @GenevaGlobal | ex-EVP @Results4Dev & ex-co-chair @OpenGovPart | Built @GlobalIntegrity & @OpenGovHub | @DGateway board | @PanMass rider,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/Integrilicious>Integrilicious</a><br>Bio: VP & Managing Director @GenevaGlobal | ex-EVP @Results4Dev & ex-co-chair @OpenGovPart | Built @GlobalIntegrity & @OpenGovHub | @DGateway board | @PanMass rider</p>,Integrilicious,Aid Transparency
171,622376253,0,OpenGovHub,https://pbs.twimg.com/profile_images/1016778670055264257/6VzbcskR_normal.jpg,"We are a dynamic meeting place that brings together organizations, ideas, and resources to open up governments and empower citizens worldwide.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/OpenGovHub>OpenGovHub</a><br>Bio: We are a dynamic meeting place that brings together organizations, ideas, and resources to open up governments and empower citizens worldwide.</p>",OpenGovHub,Aid Transparency
172,41389093,0,GlobalIntegrity,https://pbs.twimg.com/profile_images/1143151888482951168/SZ_ZpHwd_normal.png,"We help people solve complex social problems relating to corruption & the use of public resources, by supporting locally-led innovation, learning, & adaptation.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/GlobalIntegrity>GlobalIntegrity</a><br>Bio: We help people solve complex social problems relating to corruption & the use of public resources, by supporting locally-led innovation, learning, & adaptation.</p>",GlobalIntegrity,Aid Transparency
173,249670742,0,alanhudson1,https://pbs.twimg.com/profile_images/1347848990398832642/9gssM5yv_normal.jpg,"Following the Money, Opening Governance, Fighting Corruption!                @GlobalIntegrity @OpenGovHub  Tweets my own.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/alanhudson1>alanhudson1</a><br>Bio: Following the Money, Opening Governance, Fighting Corruption!                @GlobalIntegrity @OpenGovHub  Tweets my own.</p>",alanhudson1,Aid Transparency
174,1577869952,0,VeronicaCretuMD,https://pbs.twimg.com/profile_images/1154720008179785730/qq2-t4xq_normal.jpg,"Director of Strategy & Partnerships, Global Data Barometer; member of Ad-Hoc Committee on Artificial Intelligence with Council of Europe, Envoy to OGP",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/VeronicaCretuMD>VeronicaCretuMD</a><br>Bio: Director of Strategy & Partnerships, Global Data Barometer; member of Ad-Hoc Committee on Artificial Intelligence with Council of Europe, Envoy to OGP</p>",VeronicaCretuMD,Aid Transparency
175,2695127756,0,peetervarga,https://pbs.twimg.com/profile_images/1060565717941211138/ltbOw7j__normal.jpg,Open Government | Anti-corruption | Human Rights | Sustainability,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/peetervarga>peetervarga</a><br>Bio: Open Government | Anti-corruption | Human Rights | Sustainability</p>,peetervarga,Aid Transparency
176,725815213,0,maassenpaul,https://pbs.twimg.com/profile_images/719553996957052928/5WmKCnmd_normal.jpg,"Chief, Country Support at the Open Government Partnership (@opengovpart); Brussels based; views my own",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/maassenpaul>maassenpaul</a><br>Bio: Chief, Country Support at the Open Government Partnership (@opengovpart); Brussels based; views my own</p>",maassenpaul,Aid Transparency
177,1527639686,0,basushreya10,https://pbs.twimg.com/profile_images/479289460249485313/XBOGn4eh_normal.jpeg,"Deputy Director, Country Support @opengovpart. Former @aidtransparency campaigner. Interested in #opengov, #participation, #democracy.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/basushreya10>basushreya10</a><br>Bio: Deputy Director, Country Support @opengovpart. Former @aidtransparency campaigner. Interested in #opengov, #participation, #democracy.</p>",basushreya10,Aid Transparency
178,294015135,0,TAInitiative,https://pbs.twimg.com/profile_images/854685415206473728/0K13btyh_normal.jpg,Empowering citizens to hold their governing institutions to account. Subscribe to our weekly newsletter here: https://t.co/p5roEYYNev,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/TAInitiative>TAInitiative</a><br>Bio: Empowering citizens to hold their governing institutions to account. Subscribe to our weekly newsletter here: https://t.co/p5roEYYNev</p>,TAInitiative,Aid Transparency
179,3394193014,0,SPradhanOGP,https://pbs.twimg.com/profile_images/626743154163605505/pjcge3qY_normal.jpg,"CEO, Open Government Partnership @opengovpart",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/SPradhanOGP>SPradhanOGP</a><br>Bio: CEO, Open Government Partnership @opengovpart</p>",SPradhanOGP,Aid Transparency
180,1077176953,2,rusosnith,https://pbs.twimg.com/profile_images/1058863500003631106/aIOb_vbo_normal.jpg,"Diseñador gráfico.
Visualización de datos.
Hacktivista en @cargografias
(no soy @ams)",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/rusosnith>rusosnith</a><br>Bio: Diseñador gráfico.
Visualización de datos.
Hacktivista en @cargografias
(no soy @ams)</p>",rusosnith,South America Issue
181,138394734,2,palamago,https://pbs.twimg.com/profile_images/719631645662449664/bwVp5d78_normal.jpg,Making data nicer all over the internet | @datawheel |  #dataVisualization #frontend #openData #openGov #ddj |  ❤ #NARDOZ,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/palamago>palamago</a><br>Bio: Making data nicer all over the internet | @datawheel |  #dataVisualization #frontend #openData #openGov #ddj |  ❤ #NARDOZ</p>,palamago,South America Issue
182,25108596,5,WRIRossCities,https://pbs.twimg.com/profile_images/588392394812358656/Dv6U_9En_normal.png,WRI Ross Center for Sustainable Cities: Helping cities make big ideas happen. A program of @WorldResources. Producer of https://t.co/wak9c9M5R8. Tweet ≠ endorse,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/WRIRossCities>WRIRossCities</a><br>Bio: WRI Ross Center for Sustainable Cities: Helping cities make big ideas happen. A program of @WorldResources. Producer of https://t.co/wak9c9M5R8. Tweet ≠ endorse</p>,WRIRossCities,World Bank
183,256573185,5,globalforests,https://pbs.twimg.com/profile_images/378800000511265614/2dd80d5ca8391bc577aa8edcb53d1312_normal.jpeg,"Use GFW's satellite technology, open data and human networks to better monitor and manage forests. It's free and easy to use. Led by @worldresources.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/globalforests>globalforests</a><br>Bio: Use GFW's satellite technology, open data and human networks to better monitor and manage forests. It's free and easy to use. Led by @worldresources.</p>",globalforests,World Bank
184,190162349,5,WBG_Cities,https://pbs.twimg.com/profile_images/659782479679655936/Y6aZnCfS_normal.jpg,"Urban Development at the @WorldBank: Helping countries face the challenge of rapid urbanization to build inclusive, resilient & sustainable #Cities4All.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/WBG_Cities>WBG_Cities</a><br>Bio: Urban Development at the @WorldBank: Helping countries face the challenge of rapid urbanization to build inclusive, resilient & sustainable #Cities4All.</p>",WBG_Cities,World Bank
185,834692426,15,ISBeauvoir,https://pbs.twimg.com/profile_images/1364233654961016836/yewSTMLm_normal.jpg,"Twitter oficial del Instituto de Liderazgo Simone de Beauvoir, AC. #ILSB. Formamos líderes sociales con perspectiva de #Género y #DDHH.
https://t.co/4FiHwoYWdm",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ISBeauvoir>ISBeauvoir</a><br>Bio: Twitter oficial del Instituto de Liderazgo Simone de Beauvoir, AC. #ILSB. Formamos líderes sociales con perspectiva de #Género y #DDHH.
https://t.co/4FiHwoYWdm</p>",ISBeauvoir,Central America Issue
186,13291952,15,alexandrajimar,https://pbs.twimg.com/profile_images/360668394/4862_111170546070_695671070_3306090_6749965_n_normal.jpg,"Nací un viernes 13 de buena suerte. Crecí comprometida con la justicia social y los DD.HH. Feminista. Bailando, mejor.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/alexandrajimar>alexandrajimar</a><br>Bio: Nací un viernes 13 de buena suerte. Crecí comprometida con la justicia social y los DD.HH. Feminista. Bailando, mejor.</p>",alexandrajimar,Central America Issue
187,504612081,22,izzirb,https://pbs.twimg.com/profile_images/533292383299833856/DpVyN-wt_normal.jpeg,,blue,30,circularImage,,izzirb,US Aid
188,576362204,0,lizzy_steele,https://pbs.twimg.com/profile_images/1257644029841457152/ExIOFoZr_normal.jpg,Advocate for transparency & better data for development. Advisor with @Data4SDGs. Fellow with @devinitorg. Bongo enthusiast & proud European. All views my own.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/lizzy_steele>lizzy_steele</a><br>Bio: Advocate for transparency & better data for development. Advisor with @Data4SDGs. Fellow with @devinitorg. Bongo enthusiast & proud European. All views my own.</p>,lizzy_steele,Aid Transparency
189,1903931239,22,dataactlab,https://pbs.twimg.com/profile_images/864125102492921857/AuXHnRpD_normal.jpg,Dedicated to using visualization to make the world a better place. Passionate about making development data visible and actionable.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/dataactlab>dataactlab</a><br>Bio: Dedicated to using visualization to make the world a better place. Passionate about making development data visible and actionable.</p>,dataactlab,US Aid
190,86512187,5,mchepchumba,https://pbs.twimg.com/profile_images/1259550563659845633/kJesFGs6_normal.jpg,I abide by the principles of democracy and humility!                                           Retweets are not endorsements.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/mchepchumba>mchepchumba</a><br>Bio: I abide by the principles of democracy and humility!                                           Retweets are not endorsements.</p>,mchepchumba,World Bank
191,49921218,5,bantigito,https://pbs.twimg.com/profile_images/440433397/obamavuka_normal.jpg,"Chairman - Distributed Ledgers & AI - Kenya (https://t.co/xwIaq6ICyD) Professor of Entrepreneurship, @UoNBI | Technocrat | Editor https://t.co/H85qiRJsqB",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/bantigito>bantigito</a><br>Bio: Chairman - Distributed Ledgers & AI - Kenya (https://t.co/xwIaq6ICyD) Professor of Entrepreneurship, @UoNBI | Technocrat | Editor https://t.co/H85qiRJsqB</p>",bantigito,World Bank
192,381383054,5,Gladwellotieno,https://pbs.twimg.com/profile_images/3494661073/97b0fabc523e728e8aa49e008fe74a40_normal.jpeg,Executive Director @AfriCOG. Retweets/following for interest. Not necessarily endorsements,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/Gladwellotieno>Gladwellotieno</a><br>Bio: Executive Director @AfriCOG. Retweets/following for interest. Not necessarily endorsements</p>,Gladwellotieno,World Bank
193,2243515897,5,WorldBankKenya,https://pbs.twimg.com/profile_images/920900125551222784/bNai6fMH_normal.jpg,Welcome to World Bank Kenya. Our mission is to fight poverty with passion and professionalism for lasting results.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/WorldBankKenya>WorldBankKenya</a><br>Bio: Welcome to World Bank Kenya. Our mission is to fight poverty with passion and professionalism for lasting results.</p>,WorldBankKenya,World Bank
194,292737923,0,JaimeMercado1,https://pbs.twimg.com/profile_images/959478615623815172/aXkKFbwl_normal.jpg,"Governance Officer, @opengovpart. Views my own.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/JaimeMercado1>JaimeMercado1</a><br>Bio: Governance Officer, @opengovpart. Views my own.</p>",JaimeMercado1,Aid Transparency
195,816589143522312192,0,OusseynouNgom17,https://pbs.twimg.com/profile_images/816600257656225792/xPsUv7oL_normal.jpg,Senior Regional Coordinator for Africa & The Middle East at Open Government Partnership. Tweets are my own.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/OusseynouNgom17>OusseynouNgom17</a><br>Bio: Senior Regional Coordinator for Africa & The Middle East at Open Government Partnership. Tweets are my own.</p>,OusseynouNgom17,Aid Transparency
196,979362314,0,OGP_IRM,https://pbs.twimg.com/profile_images/461679687635173376/YKbPVcWa_normal.png,OGP Independent Reporting Mechanism news and links of interest,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/OGP_IRM>OGP_IRM</a><br>Bio: OGP Independent Reporting Mechanism news and links of interest</p>,OGP_IRM,Aid Transparency
197,727168843253161984,0,suneetajan,https://pbs.twimg.com/profile_images/727864783706427392/Cm2chsGR_normal.jpg,President & CEO | Natural Resource Governance Institute,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/suneetajan>suneetajan</a><br>Bio: President & CEO | Natural Resource Governance Institute</p>,suneetajan,Aid Transparency
