,id,desc,sn,label,image,shape,font.size,title,font.color,group,value,hub
437,796008597268418560,Over 100 countries have committed to beneficial ownership transparency. Find out more: https://t.co/vY5yqWYRci,OpenOwnership,OpenOwnership,https://pbs.twimg.com/profile_images/1283315861516890122/Q-EDu2Qm_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/OpenOwnership>OpenOwnership</a><br>Bio: Over 100 countries have committed to beneficial ownership transparency. Find out more: https://t.co/vY5yqWYRci</p>,blue,Aid Transparency,1.0,25.0
438,258842582,"Deputy Director, Thematic Policy @opengovpart. Board @sns_india. Ex- @Kennedy_School @PRSLegislative Anti-corruption, digital, civic space. Views own.",TonuBasu,TonuBasu,https://pbs.twimg.com/profile_images/1093464445626519552/k93Y9XKQ_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/TonuBasu>TonuBasu</a><br>Bio: Deputy Director, Thematic Policy @opengovpart. Board @sns_india. Ex- @Kennedy_School @PRSLegislative Anti-corruption, digital, civic space. Views own.</p>",blue,Aid Transparency,1.0,25.0
439,1098487630595907586,"The Chandler Foundation is helping to build strong nations, vibrant and fair marketplaces, and flourishing communities.",ChandlerFdn,ChandlerFdn,https://pbs.twimg.com/profile_images/1098487884540047360/qYJ4zQon_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/ChandlerFdn>ChandlerFdn</a><br>Bio: The Chandler Foundation is helping to build strong nations, vibrant and fair marketplaces, and flourishing communities.</p>",blue,,1.0,25.0
440,1577869952,"Director of Strategy & Partnerships, Global Data Barometer; member of Ad-Hoc Committee on Artificial Intelligence with Council of Europe, Envoy to OGP",VeronicaCretuMD,VeronicaCretuMD,https://pbs.twimg.com/profile_images/1154720008179785730/qq2-t4xq_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/VeronicaCretuMD>VeronicaCretuMD</a><br>Bio: Director of Strategy & Partnerships, Global Data Barometer; member of Ad-Hoc Committee on Artificial Intelligence with Council of Europe, Envoy to OGP</p>",blue,Aid Transparency,1.0,25.0
441,1577196907,Using mobile #tech we enable citizens to monitor the delivery of projects local to them – and solve the problems they find. #civictech #feedback #accountability,Act4Integrity,Act4Integrity,https://pbs.twimg.com/profile_images/1202531348365352960/gMfXpWTG_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/Act4Integrity>Act4Integrity</a><br>Bio: Using mobile #tech we enable citizens to monitor the delivery of projects local to them – and solve the problems they find. #civictech #feedback #accountability</p>,blue,Aid Transparency,1.0,25.0
442,623013991,Director Nacional de la Dirección Nacional de Contrataciones Públicas @dncp_py,pabloseitz,pabloseitz,https://pbs.twimg.com/profile_images/1128030143522451456/HaJ-qArV_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/pabloseitz>pabloseitz</a><br>Bio: Director Nacional de la Dirección Nacional de Contrataciones Públicas @dncp_py</p>,blue,,1.0,25.0
443,748650781637758976,Iniciativa de la Sociedad Civil 🙌para un Gasto Público más transparente y eficiente. Generamos conocimiento desde los #Datos #OpenGov #Transparency,observafiscalcl,observafiscalcl,https://pbs.twimg.com/profile_images/1195397063950979076/F5wKopzC_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/observafiscalcl>observafiscalcl</a><br>Bio: Iniciativa de la Sociedad Civil 🙌para un Gasto Público más transparente y eficiente. Generamos conocimiento desde los #Datos #OpenGov #Transparency</p>,blue,,1.0,25.0
444,172391256,"Gateway to the @WorldBank's work on #GoodGov, #GovTech, #OpenGov, #procurement, #AntiCorruption, public finance, accountability & more. Talk to us!",wbg_gov,wbg_gov,https://pbs.twimg.com/profile_images/657619924836327424/eS6-JUwh_normal.png,circle,30.0,"<p><l>Username: <a href=https://twitter.com/wbg_gov>wbg_gov</a><br>Bio: Gateway to the @WorldBank's work on #GoodGov, #GovTech, #OpenGov, #procurement, #AntiCorruption, public finance, accountability & more. Talk to us!</p>",blue,World Bank,1.0,25.0
445,138467892,The Right to Ask ... The Right to Know - We defend and promote the right of access to information in Europe,Access_Info,Access_Info,https://pbs.twimg.com/profile_images/677449681069326336/pmkICiz__normal.png,star,30.0,<p><l>Username: <a href=https://twitter.com/Access_Info>Access_Info</a><br>Bio: The Right to Ask ... The Right to Know - We defend and promote the right of access to information in Europe</p>,blue,,1.0,25.0
446,492590266,"GIFT facilitates dialogues among governments, csos, international financial institutions & other stakeholders to increase fiscal openness & public participation",FiscalTrans,FiscalTrans,https://pbs.twimg.com/profile_images/1171456818465275905/tyr841cB_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/FiscalTrans>FiscalTrans</a><br>Bio: GIFT facilitates dialogues among governments, csos, international financial institutions & other stakeholders to increase fiscal openness & public participation</p>",blue,Aid Transparency,1.0,25.0
447,809012353,"The B Team is a global collective of business and civil society leaders working to create new norms of corporate leadership today, for a better tomorrow.",thebteamhq,thebteamhq,https://pbs.twimg.com/profile_images/1184492463924355074/NFQ-7s-8_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/thebteamhq>thebteamhq</a><br>Bio: The B Team is a global collective of business and civil society leaders working to create new norms of corporate leadership today, for a better tomorrow.</p>",blue,,1.0,25.0
448,906833760972267521,"Taiwan’s most trusted news outlet. CommonWealth Magazine English website offers in-depth analysis of business, society and the market with a Taiwan perspective.",CWM_en,CWM_en,https://pbs.twimg.com/profile_images/1355542288575852544/JFtP8g30_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/CWM_en>CWM_en</a><br>Bio: Taiwan’s most trusted news outlet. CommonWealth Magazine English website offers in-depth analysis of business, society and the market with a Taiwan perspective.</p>",red,,1.0,25.0
449,85600266,I have learned to murmur in public. I hang out at https://t.co/V6i4xyFRQN .,trc4identica,trc4identica,https://pbs.twimg.com/profile_images/1547881892/profile-identica-image_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/trc4identica>trc4identica</a><br>Bio: I have learned to murmur in public. I hang out at https://t.co/V6i4xyFRQN .</p>,red,,1.0,25.0
450,898166881827381248,Official Transparency International Ukraine twitter in ENG. Follow us for most recent anti-corruption news.,TI_Ukraine_eng,TI_Ukraine_eng,https://pbs.twimg.com/profile_images/898168765195616256/pmRmEiXM_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/TI_Ukraine_eng>TI_Ukraine_eng</a><br>Bio: Official Transparency International Ukraine twitter in ENG. Follow us for most recent anti-corruption news.</p>,blue,,1.0,25.0
451,33569853,IBP works to bring about a world in which empowered citizens participate in budgeting processes to shape policies and practices that promote equity and justice,OpenBudgets,OpenBudgets,https://pbs.twimg.com/profile_images/1253703046946861057/pfMJIj9t_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/OpenBudgets>OpenBudgets</a><br>Bio: IBP works to bring about a world in which empowered citizens participate in budgeting processes to shape policies and practices that promote equity and justice</p>,blue,Aid Transparency,1.0,25.0
452,1221552934917410818,The High-Level Panel was launched 2 March 2020. Sign up for updates on our website. Contact us at: info(@)https://t.co/5ynbf8cKiH #FinancialIntegrity #SDG16,FACTIpanel,FACTIpanel,https://pbs.twimg.com/profile_images/1233510216836243458/vB5NT77M_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/FACTIpanel>FACTIpanel</a><br>Bio: The High-Level Panel was launched 2 March 2020. Sign up for updates on our website. Contact us at: info(@)https://t.co/5ynbf8cKiH #FinancialIntegrity #SDG16</p>,blue,,1.0,25.0
453,1008998949691232256,"The INTOSAI Development Initiative supports SAIs in developing countries in their efforts to sustainably enhance performance, independence and professionalism.",INTOSAI_IDI,INTOSAI_IDI,https://pbs.twimg.com/profile_images/1009004882005807105/8sTwz-_3_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/INTOSAI_IDI>INTOSAI_IDI</a><br>Bio: The INTOSAI Development Initiative supports SAIs in developing countries in their efforts to sustainably enhance performance, independence and professionalism.</p>",blue,,1.0,25.0
454,63127726,Founder and Director of @accountlab @integrityicon @icampuslib. Steering Committee of @opengovpart. Say hello!: blair@accountabilitylab.org,blairglencorse,blairglencorse,https://pbs.twimg.com/profile_images/567305384394645505/YDOIcDuj_normal.jpeg,star,30.0,<p><l>Username: <a href=https://twitter.com/blairglencorse>blairglencorse</a><br>Bio: Founder and Director of @accountlab @integrityicon @icampuslib. Steering Committee of @opengovpart. Say hello!: blair@accountabilitylab.org</p>,blue,,1.0,25.0
455,702764414626349056,Електронна система публічних закупівель Prozorro,the_prozorro,the_prozorro,https://pbs.twimg.com/profile_images/1288150367621046273/ZxRcBgVz_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/the_prozorro>the_prozorro</a><br>Bio: Електронна система публічних закупівель Prozorro</p>,blue,,1.0,25.0
456,35695666,"Working since 1968 to achieve just, inclusive and life-sustaining societies. See also @hivosNL, @hivosrosea, @hivosroea, @hivosrosa, @hivosAmLatina.",hivos,hivos,https://pbs.twimg.com/profile_images/702804794038214656/EuGmnTG-_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/hivos>hivos</a><br>Bio: Working since 1968 to achieve just, inclusive and life-sustaining societies. See also @hivosNL, @hivosrosea, @hivosroea, @hivosrosa, @hivosAmLatina.</p>",blue,,1.0,25.0
457,14191439,🇹🇼 Senior software engineer in Singapore 🇸🇬,lyforever,lyforever,https://pbs.twimg.com/profile_images/1277442752414773250/NFVqTR17_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/lyforever>lyforever</a><br>Bio: 🇹🇼 Senior software engineer in Singapore 🇸🇬</p>,red,,1.0,25.0
458,2493098023,"Construimos vínculos, conocimiento y herramientas para generar desarrollo inclusivo basado en datos en América Latina. Nodo de la red @od4_d.",ildalatam,ildalatam,https://pbs.twimg.com/profile_images/1379224165157330948/ZTH3DHxI_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/ildalatam>ildalatam</a><br>Bio: Construimos vínculos, conocimiento y herramientas para generar desarrollo inclusivo basado en datos en América Latina. Nodo de la red @od4_d.</p>",blue,,1.0,25.0
459,299523212,"Data Scientist, President @beogneere #SchoolOfData Fellow, Mandela Washington Fellow #YALI #ICT4D #OpenData #OpenGov #Python #Rstat",MalickLingani,MalickLingani,https://pbs.twimg.com/profile_images/669570954629160961/Rj44uW-8_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/MalickLingani>MalickLingani</a><br>Bio: Data Scientist, President @beogneere #SchoolOfData Fellow, Mandela Washington Fellow #YALI #ICT4D #OpenData #OpenGov #Python #Rstat</p>",blue,,1.0,25.0
460,532936874,"The Kenya Open Government Partnership Initiative: improving transparency, accountability & public participation for service delivery",ogpkenya,ogpkenya,https://pbs.twimg.com/profile_images/1929082587/header_logo_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/ogpkenya>ogpkenya</a><br>Bio: The Kenya Open Government Partnership Initiative: improving transparency, accountability & public participation for service delivery</p>",blue,,1.0,25.0
461,988518714,"ED @OpenContracting; chair @openownership; honoured to have been ED of @Global_Witness. Believer in better government, not bigger government. RT ≠ endorsement.",GavinHayman_GW,GavinHayman_GW,https://pbs.twimg.com/profile_images/904662786558578688/2D78TTXT_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/GavinHayman_GW>GavinHayman_GW</a><br>Bio: ED @OpenContracting; chair @openownership; honoured to have been ED of @Global_Witness. Believer in better government, not bigger government. RT ≠ endorsement.</p>",blue,Aid Transparency,1.0,25.0
462,2353501622,ONG independiente y apartidaria que promueve el fortalecimiento democrático y de los poderes legislativos de América Latina.,DireLegislativo,DireLegislativo,https://pbs.twimg.com/profile_images/1184226250384166914/Fa93DBAy_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/DireLegislativo>DireLegislativo</a><br>Bio: ONG independiente y apartidaria que promueve el fortalecimiento democrático y de los poderes legislativos de América Latina.</p>,blue,South America Issue,1.0,25.0
463,370781719,"All things Responsible, especially Data.   Opinions my own (I hope)",ThatRobDavidson,ThatRobDavidson,https://pbs.twimg.com/profile_images/1370505933827235846/p6BRfC_Z_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/ThatRobDavidson>ThatRobDavidson</a><br>Bio: All things Responsible, especially Data.   Opinions my own (I hope)</p>",blue,,1.0,25.0
464,268349503,"Government Digital Service (GDS) delivers platforms, products and services that help government to become joined-up, trusted and responsive to user needs.",GDSTeam,GDSTeam,https://pbs.twimg.com/profile_images/1326904967731572737/UPvRT0kS_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/GDSTeam>GDSTeam</a><br>Bio: Government Digital Service (GDS) delivers platforms, products and services that help government to become joined-up, trusted and responsive to user needs.</p>",blue,,1.0,25.0
465,25390350,"The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open",OECD,OECD,https://pbs.twimg.com/profile_images/1336674338880319493/S0UMmjq4_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/OECD>OECD</a><br>Bio: The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open</p>",blue,World Bank,1.0,25.0
466,850139503,“Solo imagina lo precioso que puede ser arriesgarse y que todo salga bien.” (Benedetti),jvwolfersdorff,jvwolfersdorff,https://pbs.twimg.com/profile_images/909208188528005120/pY7gT0FG_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/jvwolfersdorff>jvwolfersdorff</a><br>Bio: “Solo imagina lo precioso que puede ser arriesgarse y que todo salga bien.” (Benedetti)</p>,blue,,1.0,25.0
467,7091082,We are dedicated to renewing the promise of America by continuing the quest to realize our nation’s highest ideals. https://t.co/fd8bbmCcXM,NewAmerica,NewAmerica,https://pbs.twimg.com/profile_images/1103424178257047553/ZTWkQ8tS_normal.png,star,30.0,<p><l>Username: <a href=https://twitter.com/NewAmerica>NewAmerica</a><br>Bio: We are dedicated to renewing the promise of America by continuing the quest to realize our nation’s highest ideals. https://t.co/fd8bbmCcXM</p>,blue,,1.0,25.0
468,291300669,"Executive Director @IntegrityWatchA, ex-Chief Info Commissioner, went to @LSEnews, civic advocate 4 #integrity #access2info #independentinstitutions",SIAfzali,SIAfzali,https://pbs.twimg.com/profile_images/1264733218307178500/QXG7m4aH_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/SIAfzali>SIAfzali</a><br>Bio: Executive Director @IntegrityWatchA, ex-Chief Info Commissioner, went to @LSEnews, civic advocate 4 #integrity #access2info #independentinstitutions</p>",blue,,1.0,25.0
469,15521401,"Although the wind

blows terribly here,

the moonlight also leaks

between the roof planks

of this ruined house. (Izumi Shikibu, circa 1008) // opinions: mine",DonRudi,DonRudi,https://pbs.twimg.com/profile_images/1322491636249710592/kTdgiuZM_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/DonRudi>DonRudi</a><br>Bio: Although the wind

blows terribly here,

the moonlight also leaks

between the roof planks

of this ruined house. (Izumi Shikibu, circa 1008) // opinions: mine</p>",blue,South America Issue,1.0,25.0
470,885032066169135104,"Official Twitter account of Ministry of Health and Welfare, Republic of China (Taiwan)",MOHW_Taiwan,MOHW_Taiwan,https://pbs.twimg.com/profile_images/1257494379305918464/w02dS_Jh_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/MOHW_Taiwan>MOHW_Taiwan</a><br>Bio: Official Twitter account of Ministry of Health and Welfare, Republic of China (Taiwan)</p>",red,,1.0,25.0
471,1214183951838826499,Catalyst 2030 - Collaborating to achieve the United Nations Sustainable Development Goals,Catalyst_2030,Catalyst_2030,https://pbs.twimg.com/profile_images/1215299697243574275/OgBYI7Wy_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/Catalyst_2030>Catalyst_2030</a><br>Bio: Catalyst 2030 - Collaborating to achieve the United Nations Sustainable Development Goals</p>,blue,,1.0,25.0
472,3394193014,"CEO, Open Government Partnership @opengovpart",SPradhanOGP,SPradhanOGP,https://pbs.twimg.com/profile_images/626743154163605505/pjcge3qY_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/SPradhanOGP>SPradhanOGP</a><br>Bio: CEO, Open Government Partnership @opengovpart</p>",blue,Aid Transparency,1.0,25.0
473,1197242502853595137,Working with partners across the U.S. and around the world to build a new generation of open source solutions for powering more effective institutions.,DIGI_NewAmerica,DIGI_NewAmerica,https://pbs.twimg.com/profile_images/1202687849025409031/nk7bgYua_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/DIGI_NewAmerica>DIGI_NewAmerica</a><br>Bio: Working with partners across the U.S. and around the world to build a new generation of open source solutions for powering more effective institutions.</p>,blue,,1.0,25.0
474,1337150378,Ask not why nobody is doing it. You are nobody. Become a nobody: https://t.co/m9u2HlRwSE #opendata #taiwan #opengovernment This account operated by g0v jothon & g0v intl.,g0vtw,g0vtw,https://pbs.twimg.com/profile_images/378800000836587630/0829b1c8c6b7fabe04b6edd838cfc895_normal.png,star,30.0,<p><l>Username: <a href=https://twitter.com/g0vtw>g0vtw</a><br>Bio: Ask not why nobody is doing it. You are nobody. Become a nobody: https://t.co/m9u2HlRwSE #opendata #taiwan #opengovernment This account operated by g0v jothon & g0v intl.</p>,red,0,1.0,25.0
475,112745661,"ED @OpenOwnership. Accountable company ownership, and cat pictures.",thomtownsend,thomtownsend,https://pbs.twimg.com/profile_images/1269316857166729221/F8E3onYQ_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/thomtownsend>thomtownsend</a><br>Bio: ED @OpenOwnership. Accountable company ownership, and cat pictures.</p>",blue,,1.0,25.0
476,502251829,"Transforming public contracting so it is open-by-design, fair and efficient. For updates on our data standard, follow @ocdata. #opencontracting",opencontracting,opencontracting,https://pbs.twimg.com/profile_images/1134427806413103104/TyoA_8V-_normal.png,circle,30.0,"<p><l>Username: <a href=https://twitter.com/opencontracting>opencontracting</a><br>Bio: Transforming public contracting so it is open-by-design, fair and efficient. For updates on our data standard, follow @ocdata. #opencontracting</p>",blue,Aid Transparency,0.0034430556823257553,25.0
477,3407911822,"A project of @TinTnigeria:
Enhancing fiscal transparency by simplifying taxation, budget processes, open contracting & demanding good governance.",Followtaxes,Followtaxes,https://pbs.twimg.com/profile_images/1348141340530515969/-rdeFOXy_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/Followtaxes>Followtaxes</a><br>Bio: A project of @TinTnigeria:
Enhancing fiscal transparency by simplifying taxation, budget processes, open contracting & demanding good governance.</p>",blue,,1.0,25.0
478,25531164,We fight #corruption around the world with a movement spanning 100+ countries. Imprint: https://t.co/x6HEZZoOBF,anticorruption,anticorruption,https://pbs.twimg.com/profile_images/1197436475132043270/uIOB1iWN_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/anticorruption>anticorruption</a><br>Bio: We fight #corruption around the world with a movement spanning 100+ countries. Imprint: https://t.co/x6HEZZoOBF</p>,blue,,1.0,25.0
479,1155598388236378112,"The official handle of the Minister of State, Budget and National Planning, Federal Republic of Nigeria. Personal tweets are signed - CA",ClemAgba,ClemAgba,https://pbs.twimg.com/profile_images/1165390018812219394/ZZoLJYWP_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/ClemAgba>ClemAgba</a><br>Bio: The official handle of the Minister of State, Budget and National Planning, Federal Republic of Nigeria. Personal tweets are signed - CA</p>",blue,,1.0,25.0
480,932594367847682048,"Fighting inequality and injustice, working to accelerate the delivery of the SDG targets for peace, justice for all and inclusion (SDG16+). Hosted by @nyuCIC.",SDG16Plus,SDG16Plus,https://pbs.twimg.com/profile_images/932596028104159232/7KnwosBU_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/SDG16Plus>SDG16Plus</a><br>Bio: Fighting inequality and injustice, working to accelerate the delivery of the SDG targets for peace, justice for all and inclusion (SDG16+). Hosted by @nyuCIC.</p>",blue,World Bank,1.0,25.0
481,38689870,"We work so that countries rich in oil, gas and minerals achieve sustainable, inclusive development",NRGInstitute,NRGInstitute,https://pbs.twimg.com/profile_images/474505126346891264/V-CmdMwY_normal.jpeg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/NRGInstitute>NRGInstitute</a><br>Bio: We work so that countries rich in oil, gas and minerals achieve sustainable, inclusive development</p>",blue,,1.0,25.0
482,82607949,"A country’s natural resources belong to its citizens. The EITI is the global standard for the good governance of oil, gas and mineral resources. RT≠endorsement",EITIorg,EITIorg,https://pbs.twimg.com/profile_images/1132923215762862080/FBoM8Wuc_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/EITIorg>EITIorg</a><br>Bio: A country’s natural resources belong to its citizens. The EITI is the global standard for the good governance of oil, gas and mineral resources. RT≠endorsement</p>",blue,,1.0,25.0
483,246262362,"Driving better value from infrastructure, by increasing #transparency and #accountability in its delivery. 
Newsletter ➡️  https://t.co/IG0vtuQsdq",CoSTransparency,CoSTransparency,https://pbs.twimg.com/profile_images/1239336053/cost_box_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/CoSTransparency>CoSTransparency</a><br>Bio: Driving better value from infrastructure, by increasing #transparency and #accountability in its delivery. 
Newsletter ➡️  https://t.co/IG0vtuQsdq</p>",blue,Aid Transparency,1.0,25.0
484,991724656821456896,Iniciativas de #GobiernoAbierto y Rendición de Cuentas de la Ciudad de Buenos Aires #DatosAbiertos #BAenOGP.,BAGobAbierto,BAGobAbierto,https://pbs.twimg.com/profile_images/1062349832776568833/aumOM6G__normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/BAGobAbierto>BAGobAbierto</a><br>Bio: Iniciativas de #GobiernoAbierto y Rendición de Cuentas de la Ciudad de Buenos Aires #DatosAbiertos #BAenOGP.</p>,blue,South America Issue,1.0,25.0
485,720145879685062656,"Official Twitter account for PNAfrica, an Accra based parliamentary monitoring civil society organisation ensuring #OpenParliament across the African continent.",PNAfricawatch,PNAfricawatch,https://pbs.twimg.com/profile_images/1123187139892654081/IxfUwY3u_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/PNAfricawatch>PNAfricawatch</a><br>Bio: Official Twitter account for PNAfrica, an Accra based parliamentary monitoring civil society organisation ensuring #OpenParliament across the African continent.</p>",blue,,1.0,26.0
486,2786900559,Vice-President for Values and Transparency in the @EU_Commission. Account managed by me and my team.,VeraJourova,VeraJourova,https://pbs.twimg.com/profile_images/1376905040246538240/jrLAOVT8_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/VeraJourova>VeraJourova</a><br>Bio: Vice-President for Values and Transparency in the @EU_Commission. Account managed by me and my team.</p>,blue,,1.0,26.0
487,7403862,Digital minister. #FastFairFun #TaiwanCanHelp. */*,audreyt,audreyt,https://pbs.twimg.com/profile_images/1255143161153769472/omPzEibc_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/audreyt>audreyt</a><br>Bio: Digital minister. #FastFairFun #TaiwanCanHelp. */*</p>,red,0,1.0,26.0
488,157981564,News and information from the European Commission. Social media and data protection policy: https://t.co/3fIsD1hPfD,EU_Commission,EU_Commission,https://pbs.twimg.com/profile_images/1394553652338171907/ay9ogs_n_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/EU_Commission>EU_Commission</a><br>Bio: News and information from the European Commission. Social media and data protection policy: https://t.co/3fIsD1hPfD</p>,blue,,1.0,26.0
489,280976134,👋🏻We are the🇪🇺@EU_Commission's Directorate-General for Neighbourhood and Enlargement Negotiations🌍. Follow us for the latest news & updates!,eu_near,eu_near,https://pbs.twimg.com/profile_images/1333381230553935872/fbEiYl6E_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/eu_near>eu_near</a><br>Bio: 👋🏻We are the🇪🇺@EU_Commission's Directorate-General for Neighbourhood and Enlargement Negotiations🌍. Follow us for the latest news & updates!</p>,blue,,1.0,26.0
490,20770862,"The go-to source for European foreign policy analysis. Part of @CarnegieEndow, the Global Think Tank. Sign up for news: https://t.co/WgySPWTh2S 📩",Carnegie_Europe,Carnegie_Europe,https://pbs.twimg.com/profile_images/1376428399632220160/ujPnVyvv_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/Carnegie_Europe>Carnegie_Europe</a><br>Bio: The go-to source for European foreign policy analysis. Part of @CarnegieEndow, the Global Think Tank. Sign up for news: https://t.co/WgySPWTh2S 📩</p>",blue,,1.0,26.0
491,321575853,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",opengovpart,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/opengovpart>opengovpart</a><br>Bio: 78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.</p>",blue,Aid Transparency,1.0,26.0
492,3318865704,"Secretary General, @Int_IDEA; Senior Fellow, @The_Dialogue; former VP of Costa Rica🇨🇷. Husband, dad, reader, traveler, politics junkie. Opinions are personal.",KevinCasasZ,KevinCasasZ,https://pbs.twimg.com/profile_images/1320032650225221632/MyiNmWVK_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/KevinCasasZ>KevinCasasZ</a><br>Bio: Secretary General, @Int_IDEA; Senior Fellow, @The_Dialogue; former VP of Costa Rica🇨🇷. Husband, dad, reader, traveler, politics junkie. Opinions are personal.</p>",blue,,1.0,26.0
493,44401732,Independent NGO promoting sustainable democracy and giving people a voice in the way they are governed. Retweets or Links ≠ Endorsement,IFES1987,IFES1987,https://pbs.twimg.com/profile_images/1377602005825388547/p-oIvNlP_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/IFES1987>IFES1987</a><br>Bio: Independent NGO promoting sustainable democracy and giving people a voice in the way they are governed. Retweets or Links ≠ Endorsement</p>,blue,,1.0,26.0
494,18804414,Presidenta Costa Rica 2010-2014 Catedrática @usponline Fellow @GUPolitics Miembro de @Olympics @CLUBdeMADRID @The_Dialogue @SheWorksCloud @ConcordiaSummit,Laura_Ch,Laura_Ch,https://pbs.twimg.com/profile_images/1119789208632274946/7wRKONEJ_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/Laura_Ch>Laura_Ch</a><br>Bio: Presidenta Costa Rica 2010-2014 Catedrática @usponline Fellow @GUPolitics Miembro de @Olympics @CLUBdeMADRID @The_Dialogue @SheWorksCloud @ConcordiaSummit</p>,blue,,1.0,26.0
495,362343279,The International Institute for Democracy & Electoral Assistance is a global inter-governmental organization that supports sustainable #democracy worldwide,Int_IDEA,Int_IDEA,https://pbs.twimg.com/profile_images/956859742072311808/ItgnoJsr_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/Int_IDEA>Int_IDEA</a><br>Bio: The International Institute for Democracy & Electoral Assistance is a global inter-governmental organization that supports sustainable #democracy worldwide</p>,blue,,1.0,26.0
496,25390350,"The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open",OECD,OECD,https://pbs.twimg.com/profile_images/1336674338880319493/S0UMmjq4_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/OECD>OECD</a><br>Bio: The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open</p>",blue,World Bank,1.0,26.0
