id,img_url,desc,sn,iw_TW
1321078181072379907,https://pbs.twimg.com/profile_images/1331984750253379586/JLbUEBY4_normal.jpg,"The UK's festival for data use in the social sector! 
Flagship Event 10-12 May 2021 
#Data4GoodFest",Data4GoodFest,0
52017609,https://pbs.twimg.com/profile_images/1357322160864428035/3yg-xSrR_normal.jpg,"CEO at The Data Lab,  Chair at Scotland’s AI Alliance, Scottish, mum, skier, swimmer. Views are my own!",GillianDoc,0
17899109,https://pbs.twimg.com/profile_images/1314597433146404866/O41YQ-Vv_normal.jpg,We are impatient optimists working to reduce inequity.,gatesfoundation,0
15438912,https://pbs.twimg.com/profile_images/1313385805914791937/QxP20Fya_normal.jpg,Nerd for @FullFact. Used to do various webby things for @ONS & @BBC.,mr_dudders,0
712230163694678017,https://pbs.twimg.com/profile_images/929728991736614912/Tr7OH9TS_normal.jpg,"Looking at tech and digital with a positive social impact. Having a go at tech that does harm. Events, podcasts, pizza, other stuff. On the iTunes #techforgood",techforgoodlive,0
4436094861,https://pbs.twimg.com/profile_images/989883288104906753/PZwn4FRa_normal.jpg,"Consultancy, Research and Design. Political Software, Bots, AI, Legal Tech and Mass Comms",eticlabuk,0
15571887,https://pbs.twimg.com/profile_images/1112823501537333248/usv1OcOH_normal.png,"Founder @CFPData, public-interest technologist. Previously helped build https://t.co/3h2bzb316X, https://t.co/2MGOn6InZS, https://t.co/F95pg2JObh, https://t.co/BfAQVzKcb9.",darkgreener,0
1138041196352139264,https://pbs.twimg.com/profile_images/1138041358743089152/fXJuoaU3_normal.jpg,Aapti is a public research institution that examines lived experiences at the intersection of technology and society.,aaptiinstitute,0
926288949798211590,https://pbs.twimg.com/profile_images/1171859105121787904/V4pWT2iE_normal.jpg,"Scholar, teacher, and speaker on data policy, governance, and public interest technology. #PublicInterestTech #opendata #datascience @NYUniversity",DatapolicyProf,0
1246407354905739265,https://pbs.twimg.com/profile_images/1246407510661238785/81ERn8Nn_normal.jpg,"Our non-profit initiative has brought together leading software engineers, epidemiologists and public health experts to track the global spread of COVID-19.",TrackTogether,0
27629414,https://pbs.twimg.com/profile_images/1346082022780006400/dVYQ13g2_normal.png,"We are the national data and technology partner for the NHS. Our teams provide products, systems and services to improve lives. Monitored weekdays 9am to 5pm.",NHSDigital,0
15096261,https://pbs.twimg.com/profile_images/624571839713538048/auVjuOvy_normal.jpg,"Terrible puns and swearing in several languages. Often unsure whether to be laughing or exasperated. Work: heading R&D, data ethics @ODIHQ. He/Him.",olivierthereaux,0
242488617,https://pbs.twimg.com/profile_images/1119861970193342464/W9HF_Aqo_normal.jpg,"Director @emergingfield | Innovation, data, projects, research | Public and social sector | 🏳️‍🌈",edtparkes,0
620214322,https://pbs.twimg.com/profile_images/1319241723088875520/4hf0Uvrm_normal.jpg,"Freelancer. And musician. A mix of data stuff, research, evaluation and words. Always social purpose, learning and having conversations. Founded @SheffDataGood.",MrTomFrench,0
255166755,https://pbs.twimg.com/profile_images/842975118787796992/x3r_Lh5T_normal.jpg,#Data Leader #Mum of #Type1 Work @ODIHQ & @DAMAUK committee member Ex @OrdanceSurvey Ex @DefraGovUK & Ex @EnvAgency Private account views are mine only,I_am_LisaAllen,0
317144532,https://pbs.twimg.com/profile_images/1109018737485717505/VaBI20KB_normal.jpg,"Data geek, feminist, all things open. Co-founder @openheroines.",Morchickit,0
2160485952,https://pbs.twimg.com/profile_images/1247817231964213248/E7Hwo-01_normal.png,"ODI Leeds mission led, non-profit pioneer node of @ODIHQ : #Innovation with data: #VirtualConferencing #RadicallyOpen  #OpenDataSavesLives #PlanetData",ODILeeds,0
535800732,https://pbs.twimg.com/profile_images/453622252546703360/6o7aAmQh_normal.jpeg,Enthusiastic Amateur. Data geek. All tweets & posts are personal opinions. Pronouns: she/her,BeckStrickland,0
1181539812739866624,https://pbs.twimg.com/profile_images/1324697429636227072/3aHfY931_normal.jpg,"#FutureDotNow is accelerating the UK’s digital skills, at scale.
Drop us a line at hello@futuredotnow.uk to get the conversation started.",futuredotnowuk,0
288269560,https://pbs.twimg.com/profile_images/1381315520276930563/4b_1rJyC_normal.jpg,NIHR Director for Public Voice & of Centre for Engagement & Dissemination @NIHRinvolvement @NIHRevidence @NIHRtakepart Trustee @TheQNI. OBE. Personal tweets.,JeremyTaylorNB,0
21208792,https://pbs.twimg.com/profile_images/1331626554120687617/IlYaiokI_normal.png,Tech trade association championing tech's role in preparing and empowering the UK for what comes next and working to deliver a better future for all.,techUK,0
16558108,https://pbs.twimg.com/profile_images/1443632454/Bill_Roberts_normal.jpg,"Founder of Swirrl, linked open data enthusiast, working on PublishMyData, blogging at https://t.co/AnohkpLZ1o",billroberts,0
252618624,https://pbs.twimg.com/profile_images/1128245882472865792/jd5wbB8o_normal.png,"Technology, data, ethics and human rights • Director of @AdaLovelaceInst • Trustee of @GlitchUK_ • Formerly @privacyint",carlykind_,0
790320422235566080,https://pbs.twimg.com/profile_images/790800765120081920/ukJkasBF_normal.jpg,Solving the world's biggest problems through REPRESENTATION which increases INNOVATION & greater outcomes for TRANSFORMATION.,UKBlackTech,0
26989309,https://pbs.twimg.com/profile_images/654032456425844736/cUHmW2mc_normal.png,We're a leading digital transformation agency that specialises in #UX #Laravel and #Drupal.,cyberduck_uk,0
16143105,https://pbs.twimg.com/profile_images/1227240419638960130/f-IS-0nF_normal.jpg,"A fair, free and open future 

#OpenKnowledge #OpenData #CKAN #FrictionlessData #OpenResearch #OpenScience #OpenDefinition #OKFJustice #OpenDataDay",OKFN,0
89736834,https://pbs.twimg.com/profile_images/1171323668695326720/tudhbiKs_normal.jpg,,wenhwalee,0
19021197,https://pbs.twimg.com/profile_images/704517774664736768/nS8gFMHB_normal.jpg,"Working in #development #ICT4D, #opendata, #KM4D, #elearning #training #CTA. Hoping I can make a difference. Views my own",ChipoMsengezi,0
14138796,https://pbs.twimg.com/profile_images/695522376356904960/_X4samzx_normal.jpg,Training the World at The Open Data Institute,davetaz,0
1266731634,https://pbs.twimg.com/profile_images/1215641644399308802/-qHcWAys_normal.jpg,The Centre for Universal Health is a multi-disciplinary centre established to help accelerate progress towards the health-related Sustainable Development Goals,CHGlobalHealth,0
458647237,https://pbs.twimg.com/profile_images/501380312576704512/GD4WifJk_normal.png,Global nonprofit harnessing the power of data science & AI in the service of humanity | Chapters @DataKindBLR @DataKindSF @DataKindSG @DataKindUK @DataKindDC,DataKind,0
259798631,https://pbs.twimg.com/profile_images/928391905133637632/I1i0EIjB_normal.jpg,"Using data to understand & solve problems, data science for public good. MD @DataSciCampus @ONS #DataScience Campus. Was @ocsi_uk, IMD, @EnvAgency data advisory",_datasmith,0
2711212681,https://pbs.twimg.com/profile_images/1346443960986775553/TGeiH97s_normal.jpg,#VC @stcpay_k @SparkLabsGlobal @ai_mediastalker @GenTwoAG @F10_accelerator | No.1 #Fintech Influencer @Refinitiv & @Onalytica | #AI @TEDx,SpirosMargaris,0
3429955204,https://pbs.twimg.com/profile_images/1381516661317062662/aV5O9USh_normal.jpg,Proud Dad ° CEO Spearhead Management @Spearheadman ° @JD_Publishing ° Prints 👉 https://t.co/JG9XqFfDU3 ° #CyberSecurity 👉 @ISafety4Kids #Agile #SDGs 🇳🇱🇪🇺🌍🌷,DrJDrooghaag,0
1469421637,https://pbs.twimg.com/profile_images/504710801253761024/bkHj4rvq_normal.jpeg,"Helping the data sector grow & develop data literacy 
| #Datopolis facilitator
| CEO @mymissiondrive 
| Associate @ODIHQ
| Head of Marketing @LewesHockeyClub",SimonaMission,0
27286910,https://pbs.twimg.com/profile_images/1374745623178702853/tA4FQ2Os_normal.jpg,"Digital, Ethics & Tech. Oh My...

Daring Greatly or trying to.",Tzardan,0
40433376,https://pbs.twimg.com/profile_images/535750715398828033/YQC8tBvL_normal.jpeg,"Assistant Director, Sustainability & Inequalities @ONS. Tweets about #wellbeing, #equality. Views my own. RT not endorsement.",dawnsnape_ONS,0
22756947,https://pbs.twimg.com/profile_images/1976342124/0d35cc83-e53a-4a8c-a165-c21e0761611e_normal.jpg,"Sharing, retweeting and supporting UK #WomenInTech Founder @maggie__berry",womenintech,0
218144880,https://pbs.twimg.com/profile_images/1214608871299469313/qJktmlL2_normal.jpg,Data and digital preservation factotum #digitalpreservation #avarchiving #digipres,mcnatch,0
19305645,https://pbs.twimg.com/profile_images/966093480916221952/majyJ9nA_normal.jpg,Digital Preservation #digipres #avpres #socialmediapres #filmpres ::||:: Tweets are my own.,joshuatj,0
2839596531,https://pbs.twimg.com/profile_images/1279054553254711296/i2lZCJhX_normal.jpg,Chartered Geographer (CGeog. FRGS.) | Senior Lecturer @UoW_CAMRI (SFHEA. MSET.) | Public Speaker,DougSpecht,0
839338759330152453,https://pbs.twimg.com/profile_images/1026973081036890120/wO26wZKN_normal.jpg,#DigitalTransformation obsessed #CXO and #GrowthHacker. Find me at the intersection of #Tech and #Humanity. #AI #Blockchain #Marketing #CX #IoT #CyberSecurity,YuHelenYu,0
846014785246367745,https://pbs.twimg.com/profile_images/1020448812459061248/juZN4AhA_normal.jpg,"Analyst, Tech Evangelist, #CyberSecurity, #DigitalTransformation, #IoT, #Fintech, #DataScience, #5G & #VR Influencer: @DZoneInc & @Onalytica. 100% Geek.",Fisher85M,0
1069481784864174080,https://pbs.twimg.com/profile_images/1376889967499038721/kL-33XKw_normal.jpg,Realizing the potential of data for social good,ClouderaFnd,0
834865037525258242,https://pbs.twimg.com/profile_images/1126120252356558849/s5dpwzbV_normal.png,"Making simulations easier, faster, and cheaper using automated and integrated Simulation-as-a-Service",SlingshotSims,0
14564172,https://pbs.twimg.com/profile_images/1177547245069062144/qEYGe9Ql_normal.png,"Pro-poor, pro-market think tank. In-depth, policy-relevant research on digital developments and related sectors in the Asia-Pacific",LIRNEasia,0
149120416,https://pbs.twimg.com/profile_images/1034345641906982912/Dnp7Lzr1_normal.jpg,To promote a fairer and more equitable society through the development of responsible data practice. ODM Newsletter https://t.co/Pw2bQepI6K based @FederationMCR,opendatamcr,0
455851774,https://pbs.twimg.com/profile_images/1349719195001495558/PDXOlrNB_normal.jpg,"Environmentally focused co-founder of @YourDsposal. Lover of tech, puppy broody & enthusiastic has-been adventurer with #DetourToMooseJaw, He/Him",Eldo36,0
1014861853338398720,https://pbs.twimg.com/profile_images/1277992444840144897/SaVU8jD7_normal.jpg,"One of the world’s largest providers of financial markets data and infrastructure, serving 40k+ firms in ~190 countries. Now an @LSEGplc business. #LSEG",Refinitiv,0
219275799,https://pbs.twimg.com/profile_images/1155763093668073472/MtLevdId_normal.jpg,The UK's largest independent producer of official statistics and the recognised national statistical institute of the UK. Contact info https://t.co/lBDrBBUTgx,ONS,0
705539763349164032,https://pbs.twimg.com/profile_images/729065804004769793/St2_Pum9_normal.jpg,"Digital Transformation Consulting 
#AI #MachineLearning #DeepLearning 
#5G #DataScience #AIEthics
#CloudComputing #Fintech
#DigitalMarketing",ipfconline1,0
293245682,https://pbs.twimg.com/profile_images/1152167159151386625/5-QNUM-Z_normal.png,"Advisory / consulting @ODIHQ
interested in data for climate action and climate justice
Spotify-confirmed Springsteenophile
he/him",JoshDAddario,0
339842145,https://pbs.twimg.com/profile_images/769012254998003712/ex4frmhI_normal.jpg,Director @OpenContracting overseeing @ocdata & its implementation | Research | Canada OGP MSF | Law & Tech | Ex @WorldBank_gov,LMarchessault,0
325029776,https://pbs.twimg.com/profile_images/1214215162745384961/d3BqOzqQ_normal.jpg,Events @ChathamHouse. Independent thinking and informed debate since 1920.,CH_Events,0
22122582,https://pbs.twimg.com/profile_images/1092356860504621056/jnYWzkLb_normal.jpg,Director at: @wearereply. Co-founder @techforgoodlive. Lives in Glossop. Designer. Speaker. Views my own etc. I mostly talk about custard creams. #techforgood,jonnyraeevans,0
152030226,https://pbs.twimg.com/profile_images/913724491762683907/NC2IYO2N_normal.jpg,"Exec Director @DataKindUK supporting charities with their data
Host @Data4GoodFest *May 10-12*
Previously doing data stuff in @govuk & charities 

(They/them)",gisellecory,0
247206957,https://pbs.twimg.com/profile_images/1334233965960568835/QT5UxQDR_normal.jpg,"Policy Research in Macroeconomics (PRIME) is a network of professionals from related disciplines who seek to de-mystify economic theories, policies and ideas.",primeeconomics,0
775280798891114496,https://pbs.twimg.com/profile_images/1147248619508129792/wnTjBTTG_normal.jpg,"Researcher, Journalist, Burrito Lover.",JRobertKeller,0
3214215129,https://pbs.twimg.com/profile_images/1284188213880532992/IESCjQGv_normal.png,"Dedicated to advancing artificial intelligence and data science solutions to create a thriving, equitable and sustainable future for all.",PJMFnd,0
224557597,https://pbs.twimg.com/profile_images/1126751031100973056/N4-cqZyr_normal.png,"Sharing news and information from the National Institute for Health Research (NIHR). We fund, enable and deliver world-class health and care research.",NIHRresearch,0
15376357,https://pbs.twimg.com/profile_images/102881750/twitter_me_normal.png,"AI Prof, Web Scientist, Linked and Open Data Evangelist, Principal Jesus College Oxford",Nigel_Shadbolt,0
2293370286,https://pbs.twimg.com/profile_images/1169401029953126400/DP90X286_normal.jpg,"We believe broadband Internet should be available to all Americans. Research, Consumer Guides, Internet Listings.
#broadbandnow 
⠀
RT & Follow ≠ Endorsement",BroadbandNow,0
3251759104,https://pbs.twimg.com/profile_images/1253825908374482946/IAt9qVja_normal.jpg,Collaborating with gov’ts & orgs to open up #data & respond effectively to policy challenges. We 💙  #datarights in #anticorruption #payequity #climateaction.,opendatacharter,0
175018039,https://pbs.twimg.com/profile_images/1155832882147012608/sjLmP0fo_normal.jpg,"We promote and safeguard official statistics to serve the public good. To contact us directly, use our email; see social media policy: https://t.co/hj1RV0ia6S",UKStatsAuth,0
1217557535814754305,https://pbs.twimg.com/profile_images/1308079339163054080/QBirq-s-_normal.jpg,Centre for Digital Public Services Wales - working to deliver better public services for Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Yn Gymraeg 👉@cdps_cymru,cdps_wales,0
119160803,https://pbs.twimg.com/profile_images/1894037121/Logo_normal.JPG,"Twaweza means 'we can make it happen' in Swahili. It's a citizen-centered initiative, focusing on large-scale change in East Africa.",Twaweza_NiSisi,0
112745661,https://pbs.twimg.com/profile_images/1269316857166729221/F8E3onYQ_normal.jpg,"ED @OpenOwnership. Accountable company ownership, and cat pictures.",thomtownsend,0
875122621,https://pbs.twimg.com/profile_images/1329089882006847490/nohpt4Z9_normal.jpg,"Product Manager #DigitalBanking, @ti8m_ag | #FinTech #WealthTech #WealthManagement #OpenBanking #OpenFinance #Ecosystems | @FintechRockers | @Phonak Ambassador",UrsBolt,0
969173723457695744,https://pbs.twimg.com/profile_images/1333449867474120704/4NImokbV_normal.png,"Making data & AI work for people & society. 

With @NuffieldFound @RoyalSociety @TuringInst @BritishAcademy_ @wellcometrust @RoyalStatSoc @techUK @luminategroup",AdaLovelaceInst,0
177304862,https://pbs.twimg.com/profile_images/935075178115162112/PPybOO2p_normal.jpg,"Associate Director of Public Partnerships @NIHRinvolvement. Former Director of INVOLVE, charity & #socent CEO, trustee @PartnershipFdtn . Views,own.",Zoe_AGray,0
51028081,https://pbs.twimg.com/profile_images/1043196844061405184/HREnEZbD_normal.jpg,"Cheery brewery lass with a love for tea, tattoos & pickles. Chat on @mashtunandmeow @doesitshandy & @sheffhopcast. Cat lady. Runner. Views my own.",Laurara31,0
1685497208,https://pbs.twimg.com/profile_images/984377965957074945/dmGd3jbw_normal.jpg,BCS Policy is helping to inform debate and provide answers to the big technology topics of today.,BCS_Policy,0
